DSE_ID,COLL_ID,ENDPOINT_ID,ENDPOINT_URL,MSG_ID,TIME_STAMP,id,att1,att2,att3,att4,att5,attt6,label
1,1,1,http://192.168.0.124,2554,2019-07-20 13:01:46.713987958,19,0,1,7,0,219,1354,0
1,1,1,http://192.168.0.124,2555,2019-07-20 13:01:46.714568358,263,0,1,7,0,200,626,0
1,1,1,http://192.168.0.124,2556,2019-07-20 13:01:46.715002051,869,0,1,12,0,2753,280,0
1,1,1,http://192.168.0.124,2557,2019-07-20 13:01:46.715485573,269,0,1,7,0,202,1263,0
1,1,1,http://192.168.0.124,2558,2019-07-20 13:01:46.715987189,61,0,1,7,0,278,448,0
1,1,1,http://192.168.0.124,2559,2019-07-20 13:01:46.716465390,727,0,1,12,0,683,330,0
1,1,1,http://192.168.0.124,2560,2019-07-20 13:01:46.716938110,157,0,0,4,0,30,0,0
1,1,1,http://192.168.0.124,2561,2019-07-20 13:01:46.717418194,204,0,1,7,0,225,1823,0
1,1,1,http://192.168.0.124,2562,2019-07-20 13:01:46.717807456,705,0,1,7,0,208,471,0
1,1,1,http://192.168.0.124,2563,2019-07-20 13:01:46.718285920,557,0,1,12,0,1596,331,0
1,1,1,http://192.168.0.124,2564,2019-07-20 13:01:46.718760420,599,0,0,3,0,30,0,0
1,1,1,http://192.168.0.124,2565,2019-07-20 13:01:46.719234740,46,0,1,7,0,216,1819,0
1,1,1,http://192.168.0.124,2566,2019-07-20 13:01:46.719707828,992,0,1,7,0,209,751,0
1,1,1,http://192.168.0.124,2567,2019-07-20 13:01:46.720185490,43,0,1,7,0,216,1819,0
1,1,1,http://192.168.0.124,2568,2019-07-20 13:01:46.720565160,552,0,1,7,0,239,304,0
1,1,1,http://192.168.0.124,2569,2019-07-20 13:01:46.721048402,927,0,1,7,0,262,4928,0
1,1,1,http://192.168.0.124,2570,2019-07-20 13:01:46.721519048,130,0,1,7,0,206,14358,0
1,1,1,http://192.168.0.124,2571,2019-07-20 13:01:46.722097793,813,0,1,7,0,277,2295,0
1,1,1,http://192.168.0.124,2572,2019-07-20 13:01:46.722633992,8,0,1,7,0,267,14496,0
1,1,1,http://192.168.0.124,2573,2019-07-20 13:01:46.723047352,571,0,1,7,0,290,460,0
1,1,1,http://192.168.0.124,2574,2019-07-20 13:01:46.723518253,711,0,1,7,0,233,1694,0
1,1,1,http://192.168.0.124,2575,2019-07-20 13:01:46.724053409,783,0,1,7,0,217,3166,0
1,1,1,http://192.168.0.124,2576,2019-07-20 13:01:46.724595624,527,0,1,7,0,296,934,0
1,1,1,http://192.168.0.124,2577,2019-07-20 13:01:46.725128466,352,0,1,7,0,212,1337,0
1,1,1,http://192.168.0.124,2578,2019-07-20 13:01:46.725619831,855,0,1,7,0,208,7355,0
1,1,1,http://192.168.0.124,2579,2019-07-20 13:01:46.726021965,52,0,1,7,0,210,151,0
1,1,1,http://192.168.0.124,2580,2019-07-20 13:01:46.726502474,311,0,1,7,0,339,10250,0
1,1,1,http://192.168.0.124,2581,2019-07-20 13:01:46.726991874,732,0,1,7,0,173,11889,0
1,1,1,http://192.168.0.124,2582,2019-07-20 13:01:46.727466970,472,0,1,7,0,296,1415,0
1,1,1,http://192.168.0.124,2583,2019-07-20 13:01:46.727938739,283,0,1,7,0,238,7339,0
1,1,1,http://192.168.0.124,2584,2019-07-20 13:01:46.728476869,766,0,1,7,0,320,4624,0
1,1,1,http://192.168.0.124,2585,2019-07-20 13:01:46.728909183,749,0,1,7,0,284,43129,0
1,1,1,http://192.168.0.124,2586,2019-07-20 13:01:46.729384088,397,0,1,7,0,212,1707,0
1,1,1,http://192.168.0.124,2587,2019-07-20 13:01:46.729948951,911,0,2,2,0,103,0,0
1,1,1,http://192.168.0.124,2588,2019-07-20 13:01:46.730428115,257,0,1,7,0,358,1272,0
1,1,1,http://192.168.0.124,2589,2019-07-20 13:01:46.730900528,806,0,1,7,0,313,924,0
1,1,1,http://192.168.0.124,2590,2019-07-20 13:01:46.731301256,886,0,1,11,1,0,0,1
1,1,1,http://192.168.0.124,2591,2019-07-20 13:01:46.731773687,512,0,1,7,0,214,1281,0
1,1,1,http://192.168.0.124,2592,2019-07-20 13:01:46.732251948,221,0,2,2,0,30,0,0
1,1,1,http://192.168.0.124,2593,2019-07-20 13:01:46.733278495,493,0,1,7,0,260,193,0
1,1,1,http://192.168.0.124,2594,2019-07-20 13:01:46.734083765,122,0,1,7,0,193,1337,0
1,1,1,http://192.168.0.124,2595,2019-07-20 13:01:46.734575728,868,0,1,7,0,315,1344,0
1,1,1,http://192.168.0.124,2596,2019-07-20 13:01:46.735077127,212,0,1,7,0,233,128,0
1,1,1,http://192.168.0.124,2597,2019-07-20 13:01:46.735703536,866,0,1,7,0,303,498,0
1,1,1,http://192.168.0.124,2598,2019-07-20 13:01:46.736207039,368,0,1,7,0,193,7936,0
1,1,1,http://192.168.0.124,2599,2019-07-20 13:01:46.736716634,507,0,1,7,0,246,1718,0
1,1,1,http://192.168.0.124,2600,2019-07-20 13:01:46.737198121,823,0,1,7,0,273,15142,0
1,1,1,http://192.168.0.124,2601,2019-07-20 13:01:46.737676982,458,0,1,7,0,305,280,0
1,1,1,http://192.168.0.124,2602,2019-07-20 13:01:46.738074163,876,0,1,7,0,223,1719,0
1,1,1,http://192.168.0.124,2603,2019-07-20 13:01:46.738655660,346,0,1,7,0,283,5286,0
1,1,1,http://192.168.0.124,2604,2019-07-20 13:01:46.739142357,981,0,1,7,0,307,1109,0
1,1,1,http://192.168.0.124,2605,2019-07-20 13:01:46.739624303,2,0,1,7,0,311,780,0
1,1,1,http://192.168.0.124,2606,2019-07-20 13:01:46.740111317,45,0,1,7,0,253,1680,0
1,1,1,http://192.168.0.124,2607,2019-07-20 13:01:46.740497178,624,0,1,7,0,200,6329,0
1,1,1,http://192.168.0.124,2608,2019-07-20 13:01:46.740974248,885,0,1,7,0,307,891,0
1,1,1,http://192.168.0.124,2609,2019-07-20 13:01:46.741462477,791,0,1,7,0,234,1651,0
1,1,1,http://192.168.0.124,2610,2019-07-20 13:01:46.741985541,176,0,1,7,0,232,1701,0
1,1,1,http://192.168.0.124,2611,2019-07-20 13:01:46.742469464,322,0,1,7,0,225,15298,0
1,1,1,http://192.168.0.124,2612,2019-07-20 13:01:46.743039330,997,0,1,7,0,151,12029,0
1,1,1,http://192.168.0.124,2613,2019-07-20 13:01:46.743435349,956,0,1,7,0,147,3253,0
1,1,1,http://192.168.0.124,2614,2019-07-20 13:01:46.743976415,440,0,1,13,1,0,0,1
1,1,1,http://192.168.0.124,2615,2019-07-20 13:01:46.744463863,73,0,1,11,1,0,0,1
1,1,1,http://192.168.0.124,2616,2019-07-20 13:01:46.745001118,381,0,1,7,0,219,11283,0
1,1,1,http://192.168.0.124,2617,2019-07-20 13:01:46.745489188,671,0,1,7,0,310,1481,0
1,1,1,http://192.168.0.124,2618,2019-07-20 13:01:46.746113534,622,0,1,12,0,19721,367,0
1,1,1,http://192.168.0.124,2619,2019-07-20 13:01:46.746813645,444,0,1,11,1,0,0,1
1,1,1,http://192.168.0.124,2620,2019-07-20 13:01:46.747307937,746,0,1,11,1,0,0,1
1,1,1,http://192.168.0.124,2621,2019-07-20 13:01:46.747847920,678,0,1,7,0,221,16203,0
1,1,1,http://192.168.0.124,2622,2019-07-20 13:01:46.748334968,665,0,1,7,0,309,417,0
1,1,1,http://192.168.0.124,2623,2019-07-20 13:01:46.748874078,455,0,1,7,0,172,4028,0
1,1,1,http://192.168.0.124,2624,2019-07-20 13:01:46.749356482,343,0,1,7,0,241,1884,0
1,1,1,http://192.168.0.124,2625,2019-07-20 13:01:46.749808550,1004,0,1,7,0,326,1875,0
1,1,1,http://192.168.0.124,2626,2019-07-20 13:01:46.750292953,841,0,1,7,0,301,934,0
1,1,1,http://192.168.0.124,2627,2019-07-20 13:01:46.750773581,273,0,1,7,0,355,327,0
1,1,1,http://192.168.0.124,2628,2019-07-20 13:01:46.751261448,218,0,1,7,0,227,1247,0
1,1,1,http://192.168.0.124,2629,2019-07-20 13:01:46.751741463,745,0,1,12,0,1552,333,0
1,1,1,http://192.168.0.124,2630,2019-07-20 13:01:46.752137092,592,0,1,7,0,287,4479,0
1,1,1,http://192.168.0.124,2631,2019-07-20 13:01:46.752614404,776,0,1,7,0,297,1695,0
1,1,1,http://192.168.0.124,2632,2019-07-20 13:01:46.753137297,697,0,1,11,1,0,0,1
1,1,1,http://192.168.0.124,2633,2019-07-20 13:01:46.753672852,4,0,1,12,0,1518,405,0
1,1,1,http://192.168.0.124,2634,2019-07-20 13:01:46.754216051,903,0,1,7,0,213,1694,0
1,1,1,http://192.168.0.124,2635,2019-07-20 13:01:46.754830138,434,0,1,7,0,279,757,0
1,1,1,http://192.168.0.124,2636,2019-07-20 13:01:46.755261379,18,0,1,7,0,205,1701,0
1,1,1,http://192.168.0.124,2637,2019-07-20 13:01:46.755769922,936,1,1,12,0,1587,332,0
1,1,1,http://192.168.0.124,2638,2019-07-20 13:01:46.756259392,415,1,1,12,0,2007,335,0
1,1,1,http://192.168.0.124,2639,2019-07-20 13:01:46.757391511,544,0,1,7,0,285,2531,0
1,1,1,http://192.168.0.124,2640,2019-07-20 13:01:46.758172967,266,0,1,7,0,181,5450,0
1,1,1,http://192.168.0.124,2641,2019-07-20 13:01:46.758663154,908,0,1,7,0,190,2996,0
1,1,1,http://192.168.0.124,2642,2019-07-20 13:01:46.759069220,268,0,1,12,0,2012,325,0
1,1,1,http://192.168.0.124,2643,2019-07-20 13:01:46.759551144,572,0,1,7,0,332,61480,0
1,1,1,http://192.168.0.124,2644,2019-07-20 13:01:46.760046858,754,0,1,7,0,142,430,0
1,1,1,http://192.168.0.124,2645,2019-07-20 13:01:46.760526594,314,0,1,7,0,325,1645,0
1,1,1,http://192.168.0.124,2646,2019-07-20 13:01:46.761018911,523,0,1,7,0,231,903,0
1,1,1,http://192.168.0.124,2647,2019-07-20 13:01:46.761410586,730,0,1,11,1,0,0,1
1,1,1,http://192.168.0.124,2648,2019-07-20 13:01:46.761893416,177,0,1,7,0,314,308,0
1,1,1,http://192.168.0.124,2649,2019-07-20 13:01:46.762379240,417,0,1,7,0,238,296,0
1,1,1,http://192.168.0.124,2650,2019-07-20 13:01:46.762895024,667,0,1,7,0,227,1748,0
1,1,1,http://192.168.0.124,2651,2019-07-20 13:01:46.763503624,51,0,1,7,0,306,1718,0
1,1,1,http://192.168.0.124,2652,2019-07-20 13:01:46.764032576,794,0,1,7,0,169,180,0
1,1,1,http://192.168.0.124,2653,2019-07-20 13:01:46.764427159,409,0,1,7,0,187,1046,0
1,1,1,http://192.168.0.124,2654,2019-07-20 13:01:46.764941865,47,0,1,7,0,229,9920,0
1,1,1,http://192.168.0.124,2655,2019-07-20 13:01:46.765431377,724,0,1,7,0,259,1108,0
1,1,1,http://192.168.0.124,2656,2019-07-20 13:01:46.765916088,358,0,0,4,0,30,0,0
1,1,1,http://192.168.0.124,2657,2019-07-20 13:01:46.766405688,84,0,1,12,0,1504,328,0
1,1,1,http://192.168.0.124,2658,2019-07-20 13:01:46.766894948,94,0,1,7,0,295,1087,0
1,1,1,http://192.168.0.124,2659,2019-07-20 13:01:46.767297931,143,0,1,7,0,324,1357,0
1,1,1,http://192.168.0.124,2660,2019-07-20 13:01:46.767884115,909,0,1,7,0,234,18000,0
1,1,1,http://192.168.0.124,2661,2019-07-20 13:01:46.768387778,468,0,1,7,0,239,279,0
1,1,1,http://192.168.0.124,2662,2019-07-20 13:01:46.768930361,583,0,1,7,0,255,8224,0
1,1,1,http://192.168.0.124,2663,2019-07-20 13:01:46.769426617,403,0,1,7,0,218,3160,0
1,1,1,http://192.168.0.124,2664,2019-07-20 13:01:46.769824792,546,0,1,7,0,274,25212,0
1,1,1,http://192.168.0.124,2665,2019-07-20 13:01:46.770321917,771,0,1,7,0,230,16617,0
1,1,1,http://192.168.0.124,2666,2019-07-20 13:01:46.770814247,618,0,1,7,0,228,1764,0
1,1,1,http://192.168.0.124,2667,2019-07-20 13:01:46.771302962,411,0,1,7,0,228,2187,0
1,1,1,http://192.168.0.124,2668,2019-07-20 13:01:46.771921255,471,0,1,7,0,342,944,0
1,1,1,http://192.168.0.124,2669,2019-07-20 13:01:46.772468254,845,0,1,7,0,324,1112,0
1,1,1,http://192.168.0.124,2670,2019-07-20 13:01:46.773000744,486,0,1,11,1,0,0,1
1,1,1,http://192.168.0.124,2671,2019-07-20 13:01:46.773529590,288,7,2,2,0,89,36,0
1,1,1,http://192.168.0.124,2672,2019-07-20 13:01:46.774070544,652,0,1,7,0,208,767,0
1,1,1,http://192.168.0.124,2673,2019-07-20 13:01:46.774549771,894,0,1,7,0,327,1695,0
1,1,1,http://192.168.0.124,2674,2019-07-20 13:01:46.775107374,533,0,1,12,0,613,544,0
1,1,1,http://192.168.0.124,2675,2019-07-20 13:01:46.775583933,834,0,1,7,0,203,1046,0
1,1,1,http://192.168.0.124,2676,2019-07-20 13:01:46.776049102,74,0,1,7,0,239,313,0
1,1,1,http://192.168.0.124,2677,2019-07-20 13:01:46.776526234,969,0,1,7,0,231,761,0
1,1,1,http://192.168.0.124,2678,2019-07-20 13:01:46.777043719,944,0,1,7,0,293,1680,0
1,1,1,http://192.168.0.124,2679,2019-07-20 13:01:46.777522010,359,0,1,7,0,317,3166,0
1,1,1,http://192.168.0.124,2680,2019-07-20 13:01:46.778009949,215,0,1,7,0,163,3253,0
1,1,1,http://192.168.0.124,2681,2019-07-20 13:01:46.778435467,799,0,1,7,0,293,472,0
1,1,1,http://192.168.0.124,2682,2019-07-20 13:01:46.778944404,220,0,1,7,0,305,2101,0
1,1,1,http://192.168.0.124,2683,2019-07-20 13:01:46.779447567,44,0,1,7,0,198,609,0
1,1,1,http://192.168.0.124,2684,2019-07-20 13:01:46.780052906,941,0,1,11,1,0,0,1
1,1,1,http://192.168.0.124,2685,2019-07-20 13:01:46.780547527,689,0,1,7,0,240,294,0
1,1,1,http://192.168.0.124,2686,2019-07-20 13:01:46.781571836,693,0,1,7,0,217,18434,0
1,1,1,http://192.168.0.124,2687,2019-07-20 13:01:46.782413600,155,0,1,7,0,229,4966,0
1,1,1,http://192.168.0.124,2688,2019-07-20 13:01:46.782866186,934,0,1,7,0,257,1695,0
1,1,1,http://192.168.0.124,2689,2019-07-20 13:01:46.783406349,901,0,1,7,0,162,3253,0
1,1,1,http://192.168.0.124,2690,2019-07-20 13:01:46.783940138,345,0,1,7,0,212,6107,0
1,1,1,http://192.168.0.124,2691,2019-07-20 13:01:46.784434806,892,0,1,7,0,196,1368,0
1,1,1,http://192.168.0.124,2692,2019-07-20 13:01:46.784968260,446,0,1,7,0,291,29325,0
1,1,1,http://192.168.0.124,2693,2019-07-20 13:01:46.785488003,116,0,1,7,0,228,1079,0
1,1,1,http://192.168.0.124,2694,2019-07-20 13:01:46.785936282,891,0,1,12,0,805,327,0
1,1,1,http://192.168.0.124,2695,2019-07-20 13:01:46.786428521,121,0,1,7,0,185,4946,0
1,1,1,http://192.168.0.124,2696,2019-07-20 13:01:46.786948243,580,0,1,7,0,247,19361,0
1,1,1,http://192.168.0.124,2697,2019-07-20 13:01:46.787482416,1007,0,1,11,1,0,0,1
1,1,1,http://192.168.0.124,2698,2019-07-20 13:01:46.788013752,282,0,1,7,0,355,2245,0
1,1,1,http://192.168.0.124,2699,2019-07-20 13:01:46.788412684,432,0,1,7,0,313,924,0
1,1,1,http://192.168.0.124,2700,2019-07-20 13:01:46.789046656,372,0,1,7,0,218,437,0
1,1,1,http://192.168.0.124,2701,2019-07-20 13:01:46.789550471,315,0,1,7,0,293,38125,0
1,1,1,http://192.168.0.124,2702,2019-07-20 13:01:46.790054339,958,0,1,7,0,301,2653,0
1,1,1,http://192.168.0.124,2703,2019-07-20 13:01:46.790534313,249,0,1,7,0,295,1680,0
1,1,1,http://192.168.0.124,2704,2019-07-20 13:01:46.791035304,870,0,1,7,0,285,1106,0
1,1,1,http://192.168.0.124,2705,2019-07-20 13:01:46.791431348,698,0,1,7,0,236,468,0
1,1,1,http://192.168.0.124,2706,2019-07-20 13:01:46.791921878,366,0,2,2,0,33,0,0
1,1,1,http://192.168.0.124,2707,2019-07-20 13:01:46.792421793,96,0,1,7,0,208,757,0
1,1,1,http://192.168.0.124,2708,2019-07-20 13:01:46.792913785,184,0,1,7,0,306,1030,0
1,1,1,http://192.168.0.124,2709,2019-07-20 13:01:46.793447849,492,0,1,7,0,283,1920,0
1,1,1,http://192.168.0.124,2710,2019-07-20 13:01:46.793971062,877,0,1,7,0,216,718,0
1,1,1,http://192.168.0.124,2711,2019-07-20 13:01:46.794378427,356,0,1,11,1,0,0,1
1,1,1,http://192.168.0.124,2712,2019-07-20 13:01:46.794899449,460,0,1,7,0,217,2019,0
1,1,1,http://192.168.0.124,2713,2019-07-20 13:01:46.795425992,659,0,1,11,1,0,0,1
1,1,1,http://192.168.0.124,2714,2019-07-20 13:01:46.795969640,964,0,1,7,0,208,751,0
1,1,1,http://192.168.0.124,2715,2019-07-20 13:01:46.796471877,146,0,1,7,0,307,1377,0
1,1,1,http://192.168.0.124,2716,2019-07-20 13:01:46.796993278,69,0,1,11,1,0,0,1
1,1,1,http://192.168.0.124,2717,2019-07-20 13:01:46.797486810,473,0,1,7,0,215,3670,0
1,1,1,http://192.168.0.124,2718,2019-07-20 13:01:46.798015644,229,0,1,7,0,315,601,0
1,1,1,http://192.168.0.124,2719,2019-07-20 13:01:46.798540242,336,0,1,7,0,224,12884,0
1,1,1,http://192.168.0.124,2720,2019-07-20 13:01:46.799052427,15,0,1,7,0,211,313,0
1,1,1,http://192.168.0.124,2721,2019-07-20 13:01:46.799577267,244,0,1,7,0,231,7208,0
1,1,1,http://192.168.0.124,2722,2019-07-20 13:01:46.800137568,365,0,1,7,0,233,255,0
1,1,1,http://192.168.0.124,2723,2019-07-20 13:01:46.800652536,539,0,1,7,0,189,978,0
1,1,1,http://192.168.0.124,2724,2019-07-20 13:01:46.801155575,410,0,1,7,0,297,553,0
1,1,1,http://192.168.0.124,2725,2019-07-20 13:01:46.801675015,792,0,1,7,0,216,6329,0
1,1,1,http://192.168.0.124,2726,2019-07-20 13:01:46.802183880,937,0,1,7,0,248,1681,0
1,1,1,http://192.168.0.124,2727,2019-07-20 13:01:46.802729935,797,0,1,7,0,343,783,0
1,1,1,http://192.168.0.124,2728,2019-07-20 13:01:46.803267318,209,0,1,7,0,228,316,0
1,1,1,http://192.168.0.124,2729,2019-07-20 13:01:46.803795761,810,0,1,7,0,216,8422,0
1,1,1,http://192.168.0.124,2730,2019-07-20 13:01:46.804333167,22,0,1,7,0,202,2209,0
1,1,1,http://192.168.0.124,2731,2019-07-20 13:01:46.804899008,112,0,1,7,0,320,238,0
1,1,1,http://192.168.0.124,2732,2019-07-20 13:01:46.805889622,437,0,1,7,0,303,316,0
1,1,1,http://192.168.0.124,2733,2019-07-20 13:01:46.806719079,233,0,1,7,0,146,30113,0
1,1,1,http://192.168.0.124,2734,2019-07-20 13:01:46.807288763,833,0,0,3,0,30,0,0
1,1,1,http://192.168.0.124,2735,2019-07-20 13:01:46.807801976,663,0,1,7,0,146,30113,0
1,1,1,http://192.168.0.124,2736,2019-07-20 13:01:46.808345612,459,0,1,7,0,199,5575,0
1,1,1,http://192.168.0.124,2737,2019-07-20 13:01:46.808871026,217,0,1,7,0,159,4087,0
1,1,1,http://192.168.0.124,2738,2019-07-20 13:01:46.809372112,953,0,1,7,0,244,11889,0
1,1,1,http://192.168.0.124,2739,2019-07-20 13:01:46.809898958,726,0,1,7,0,213,2996,0
1,1,1,http://192.168.0.124,2740,2019-07-20 13:01:46.810312589,525,0,1,7,0,222,1651,0
1,1,1,http://192.168.0.124,2741,2019-07-20 13:01:46.810804875,236,0,1,7,0,186,2970,0
1,1,1,http://192.168.0.124,2742,2019-07-20 13:01:46.811315416,433,0,1,7,0,319,1721,0
1,1,1,http://192.168.0.124,2743,2019-07-20 13:01:46.811807342,847,0,1,11,1,0,0,1
1,1,1,http://192.168.0.124,2744,2019-07-20 13:01:46.812304609,408,0,1,7,0,203,6312,0
1,1,1,http://192.168.0.124,2745,2019-07-20 13:01:46.812796400,640,0,1,11,1,0,0,1
1,1,1,http://192.168.0.124,2746,2019-07-20 13:01:46.813206257,721,0,1,7,0,224,1302,0
1,1,1,http://192.168.0.124,2747,2019-07-20 13:01:46.813761408,974,0,1,11,1,0,0,1
1,1,1,http://192.168.0.124,2748,2019-07-20 13:01:46.814348975,484,0,1,7,0,247,1651,0
1,1,1,http://192.168.0.124,2749,2019-07-20 13:01:46.814876033,578,0,1,7,0,284,2810,0
1,1,1,http://192.168.0.124,2750,2019-07-20 13:01:46.815383762,1005,0,2,2,0,104,0,0
1,1,1,http://192.168.0.124,2751,2019-07-20 13:01:46.815794335,385,0,1,7,0,331,8415,0
1,1,1,http://192.168.0.124,2752,2019-07-20 13:01:46.816294808,421,0,1,7,0,206,9225,0
1,1,1,http://192.168.0.124,2753,2019-07-20 13:01:46.816788733,262,0,1,7,0,314,2996,0
1,1,1,http://192.168.0.124,2754,2019-07-20 13:01:46.817288901,597,0,1,11,1,0,0,1
1,1,1,http://192.168.0.124,2755,2019-07-20 13:01:46.817789947,579,0,1,7,0,215,12161,0
1,1,1,http://192.168.0.124,2756,2019-07-20 13:01:46.818295723,491,0,1,7,0,202,424,0
1,1,1,http://192.168.0.124,2757,2019-07-20 13:01:46.818707732,1001,0,1,7,0,216,4973,0
1,1,1,http://192.168.0.124,2758,2019-07-20 13:01:46.819206012,702,0,1,7,0,222,1295,0
1,1,1,http://192.168.0.124,2759,2019-07-20 13:01:46.819703918,602,0,1,7,0,285,25519,0
1,1,1,http://192.168.0.124,2760,2019-07-20 13:01:46.820210429,98,0,1,7,0,279,891,0
1,1,1,http://192.168.0.124,2761,2019-07-20 13:01:46.820713579,669,0,1,7,0,201,3166,0
1,1,1,http://192.168.0.124,2762,2019-07-20 13:01:46.821210003,686,0,1,11,1,0,0,1
1,1,1,http://192.168.0.124,2763,2019-07-20 13:01:46.821620482,880,0,1,7,0,231,1722,0
1,1,1,http://192.168.0.124,2764,2019-07-20 13:01:46.822294060,224,0,1,7,0,247,3105,0
1,1,1,http://192.168.0.124,2765,2019-07-20 13:01:46.822913531,900,0,1,7,0,342,11368,0
1,1,1,http://192.168.0.124,2766,2019-07-20 13:01:46.823445287,152,0,2,2,0,45,95,0
1,1,1,http://192.168.0.124,2767,2019-07-20 13:01:46.824034176,495,0,1,7,0,219,4624,0
1,1,1,http://192.168.0.124,2768,2019-07-20 13:01:46.824436656,135,0,1,7,0,303,1263,0
1,1,1,http://192.168.0.124,2769,2019-07-20 13:01:46.824960275,790,0,1,7,0,182,4023,0
1,1,1,http://192.168.0.124,2770,2019-07-20 13:01:46.825456281,503,0,1,11,1,0,0,1
1,1,1,http://192.168.0.124,2771,2019-07-20 13:01:46.825995534,302,0,1,7,0,222,1651,0
1,1,1,http://192.168.0.124,2772,2019-07-20 13:01:46.826493123,389,0,1,7,0,267,9317,0
1,1,1,http://192.168.0.124,2773,2019-07-20 13:01:46.826927994,865,0,1,7,0,218,5280,0
1,1,1,http://192.168.0.124,2774,2019-07-20 13:01:46.827424472,404,0,1,11,1,0,0,1
1,1,1,http://192.168.0.124,2775,2019-07-20 13:01:46.827917210,54,0,1,7,0,289,6329,0
1,1,1,http://192.168.0.124,2776,2019-07-20 13:01:46.828415717,658,0,1,7,0,356,7339,0
1,1,1,http://192.168.0.124,2777,2019-07-20 13:01:46.828968813,75,0,1,11,1,0,0,1
1,1,1,http://192.168.0.124,2778,2019-07-20 13:01:46.829907824,338,0,1,7,0,317,1496,0
1,1,1,http://192.168.0.124,2779,2019-07-20 13:01:46.830628282,632,0,1,11,1,0,0,1
1,1,1,http://192.168.0.124,2780,2019-07-20 13:01:46.831273063,259,0,1,7,0,362,1653,0
1,1,1,http://192.168.0.124,2781,2019-07-20 13:01:46.831915121,541,0,1,7,0,223,13364,0
1,1,1,http://192.168.0.124,2782,2019-07-20 13:01:46.832423214,287,0,1,7,0,228,5280,0
1,1,1,http://192.168.0.124,2783,2019-07-20 13:01:46.833026830,905,0,1,11,1,0,0,1
1,1,1,http://192.168.0.124,2784,2019-07-20 13:01:46.833753374,798,0,1,7,0,289,658,0
1,1,1,http://192.168.0.124,2785,2019-07-20 13:01:46.834220415,993,0,1,11,1,0,0,1
1,1,1,http://192.168.0.124,2786,2019-07-20 13:01:46.834808674,651,0,1,7,0,216,767,0
1,1,1,http://192.168.0.124,2787,2019-07-20 13:01:46.835355257,115,0,1,11,1,0,0,1
1,1,1,http://192.168.0.124,2788,2019-07-20 13:01:46.835903399,271,27,1,6,0,916,2720,0
1,1,1,http://192.168.0.124,2789,2019-07-20 13:01:46.836404052,743,0,1,11,1,0,0,1
1,1,1,http://192.168.0.124,2790,2019-07-20 13:01:46.836856656,453,0,1,11,1,0,0,1
1,1,1,http://192.168.0.124,2791,2019-07-20 13:01:46.837357628,888,0,1,7,0,221,316,0
1,1,1,http://192.168.0.124,2792,2019-07-20 13:01:46.837854916,607,0,1,0,0,9,35,0
1,1,1,http://192.168.0.124,2793,2019-07-20 13:01:46.838353895,740,0,1,7,0,290,1046,0
1,1,1,http://192.168.0.124,2794,2019-07-20 13:01:46.838851240,741,0,1,7,0,232,1719,0
1,1,1,http://192.168.0.124,2795,2019-07-20 13:01:46.839353680,256,0,1,7,0,321,1707,0
1,1,1,http://192.168.0.124,2796,2019-07-20 13:01:46.839765610,627,0,1,7,0,305,1705,0
1,1,1,http://192.168.0.124,2797,2019-07-20 13:01:46.840360472,617,0,1,11,1,0,0,1
1,1,1,http://192.168.0.124,2798,2019-07-20 13:01:46.840867314,940,0,1,7,0,241,7892,0
1,1,1,http://192.168.0.124,2799,2019-07-20 13:01:46.841371909,203,0,1,7,0,319,4967,0
1,1,1,http://192.168.0.124,2800,2019-07-20 13:01:46.841874310,174,0,1,7,0,305,1580,0
1,1,1,http://192.168.0.124,2801,2019-07-20 13:01:46.842384473,279,0,2,2,0,89,0,0
1,1,1,http://192.168.0.124,2802,2019-07-20 13:01:46.842801671,173,0,1,7,0,210,1707,0
1,1,1,http://192.168.0.124,2803,2019-07-20 13:01:46.843307101,183,0,1,7,0,191,2071,0
1,1,1,http://192.168.0.124,2804,2019-07-20 13:01:46.843860115,58,0,1,7,0,284,1108,0
1,1,1,http://192.168.0.124,2805,2019-07-20 13:01:46.844348902,260,0,1,7,0,212,360,0
1,1,1,http://192.168.0.124,2806,2019-07-20 13:01:46.844913101,509,0,1,7,0,189,313,0
1,1,1,http://192.168.0.124,2807,2019-07-20 13:01:46.845417879,186,1,1,12,0,1315,367,0
1,1,1,http://192.168.0.124,2808,2019-07-20 13:01:46.845943483,555,0,1,7,0,236,1680,0
1,1,1,http://192.168.0.124,2809,2019-07-20 13:01:46.846444689,515,0,1,7,0,307,891,0
1,1,1,http://192.168.0.124,2810,2019-07-20 13:01:46.846856614,949,0,1,11,1,0,0,1
1,1,1,http://192.168.0.124,2811,2019-07-20 13:01:46.847357743,988,0,1,7,0,276,2456,0
1,1,1,http://192.168.0.124,2812,2019-07-20 13:01:46.847882044,254,0,1,7,0,284,1227,0
1,1,1,http://192.168.0.124,2813,2019-07-20 13:01:46.848501456,593,0,1,11,1,0,0,1
1,1,1,http://192.168.0.124,2814,2019-07-20 13:01:46.849043002,419,0,1,11,1,0,0,1
1,1,1,http://192.168.0.124,2815,2019-07-20 13:01:46.849577951,518,0,1,11,1,0,0,1
1,1,1,http://192.168.0.124,2816,2019-07-20 13:01:46.850012582,148,0,1,7,0,227,3218,0
1,1,1,http://192.168.0.124,2817,2019-07-20 13:01:46.850515629,738,0,1,7,0,229,304,0
