node_cpu_seconds_total_idle_0,node_cpu_seconds_total_iowait_0,node_cpu_seconds_total_irq_0,node_cpu_seconds_total_nice_0,node_cpu_seconds_total_softirq_0,node_cpu_seconds_total_steal_0,node_cpu_seconds_total_system_0,node_cpu_seconds_total_user_0,node_cpu_seconds_total_idle_1,node_cpu_seconds_total_iowait_1,node_cpu_seconds_total_irq_1,node_cpu_seconds_total_nice_1,node_cpu_seconds_total_softirq_1,node_cpu_seconds_total_steal_1,node_cpu_seconds_total_system_1,node_cpu_seconds_total_user_1,node_cpu_seconds_total_idle_2,node_cpu_seconds_total_iowait_2,node_cpu_seconds_total_irq_2,node_cpu_seconds_total_nice_2,node_cpu_seconds_total_softirq_2,node_cpu_seconds_total_steal_2,node_cpu_seconds_total_system_2,node_cpu_seconds_total_user_2,node_cpu_seconds_total_idle_3,node_cpu_seconds_total_iowait_3,node_cpu_seconds_total_irq_3,node_cpu_seconds_total_nice_3,node_cpu_seconds_total_softirq_3,node_cpu_seconds_total_steal_3,node_cpu_seconds_total_system_3,node_cpu_seconds_total_user_3,node_memory_Active_bytes_idle_0,node_load1_idle_0,node_load5_idle_0,node_load15_idle_0,node_memory_MemAvailable_bytes_idle_0,node_memory_MemFree_bytes_idle_0,node_memory_MemTotal_bytes_idle_0,timestamp
2522.3,36.53,0,0.2,0.75,0,137.79,290.71,2524.27,34.92,0,0.21,1.04,0,141.51,293.22,2538.93,28.36,0,0.12,1.03,0,138.3,295.88,2507.84,30.68,0,0.16,16.6,0,132.54,276.88,1346375680,1.28,1.29,0.98,679051264,236744704,3364966400,2019-07-30 09:54:45.559
2522.3,36.53,0,0.2,0.75,0,137.79,290.71,2524.27,34.92,0,0.21,1.04,0,141.51,293.22,2538.93,28.36,0,0.12,1.03,0,138.3,295.88,2507.84,30.68,0,0.16,16.6,0,132.54,276.88,1346375680,1.28,1.29,0.98,679051264,236744704,3364966400,2019-07-30 09:54:46.660
2522.3,36.53,0,0.2,0.75,0,137.79,290.71,2524.27,34.92,0,0.21,1.04,0,141.51,293.22,2538.93,28.36,0,0.12,1.03,0,138.3,295.88,2507.84,30.68,0,0.16,16.6,0,132.54,276.88,1346375680,1.28,1.29,0.98,679051264,236744704,3364966400,2019-07-30 09:54:47.792
2522.3,36.53,0,0.2,0.75,0,137.79,290.71,2524.27,34.92,0,0.21,1.04,0,141.51,293.22,2538.93,28.36,0,0.12,1.03,0,138.3,295.88,2507.84,30.68,0,0.16,16.6,0,132.54,276.88,1346375680,1.28,1.29,0.98,679051264,236744704,3364966400,2019-07-30 09:54:48.906
2522.3,36.53,0,0.2,0.75,0,137.79,290.71,2524.27,34.92,0,0.21,1.04,0,141.51,293.22,2538.93,28.36,0,0.12,1.03,0,138.3,295.88,2507.84,30.68,0,0.16,16.6,0,132.54,276.88,1346375680,1.28,1.29,0.98,679051264,236744704,3364966400,2019-07-30 09:54:50.011
2522.3,36.53,0,0.2,0.75,0,137.79,290.71,2524.27,34.92,0,0.21,1.04,0,141.51,293.22,2538.93,28.36,0,0.12,1.03,0,138.3,295.88,2507.84,30.68,0,0.16,16.6,0,132.54,276.88,1346375680,1.28,1.29,0.98,679051264,236744704,3364966400,2019-07-30 09:54:51.134
2522.3,36.53,0,0.2,0.75,0,137.79,290.71,2524.27,34.92,0,0.21,1.04,0,141.51,293.22,2538.93,28.36,0,0.12,1.03,0,138.3,295.88,2507.84,30.68,0,0.16,16.6,0,132.54,276.88,1346375680,1.28,1.29,0.98,679051264,236744704,3364966400,2019-07-30 09:54:52.256
2522.3,36.53,0,0.2,0.75,0,137.79,290.71,2524.27,34.92,0,0.21,1.04,0,141.51,293.22,2538.93,28.36,0,0.12,1.03,0,138.3,295.88,2507.84,30.68,0,0.16,16.6,0,132.54,276.88,1346375680,1.28,1.29,0.98,679051264,236744704,3364966400,2019-07-30 09:54:53.369
2522.3,36.53,0,0.2,0.75,0,137.79,290.71,2524.27,34.92,0,0.21,1.04,0,141.51,293.22,2538.93,28.36,0,0.12,1.03,0,138.3,295.88,2507.84,30.68,0,0.16,16.6,0,132.54,276.88,1346375680,1.28,1.29,0.98,679051264,236744704,3364966400,2019-07-30 09:54:54.472
2522.3,36.53,0,0.2,0.75,0,137.79,290.71,2524.27,34.92,0,0.21,1.04,0,141.51,293.22,2538.93,28.36,0,0.12,1.03,0,138.3,295.88,2507.84,30.68,0,0.16,16.6,0,132.54,276.88,1346375680,1.28,1.29,0.98,679051264,236744704,3364966400,2019-07-30 09:54:55.566
2522.3,36.53,0,0.2,0.75,0,137.79,290.71,2524.27,34.92,0,0.21,1.04,0,141.51,293.22,2538.93,28.36,0,0.12,1.03,0,138.3,295.88,2507.84,30.68,0,0.16,16.6,0,132.54,276.88,1346375680,1.28,1.29,0.98,679051264,236744704,3364966400,2019-07-30 09:54:56.661
2522.3,36.53,0,0.2,0.75,0,137.79,290.71,2524.27,34.92,0,0.21,1.04,0,141.51,293.22,2538.93,28.36,0,0.12,1.03,0,138.3,295.88,2507.84,30.68,0,0.16,16.6,0,132.54,276.88,1346375680,1.28,1.29,0.98,679051264,236744704,3364966400,2019-07-30 09:54:57.752
2533.65,36.53,0,0.2,0.75,0,139.67,291.94,2535.52,35.03,0,0.21,1.04,0,143.77,294.56,2550.41,28.37,0,0.12,1.03,0,140.45,297.11,2519.09,30.68,0,0.16,16.71,0,134.8,278.24,1347268608,1.21,1.27,0.98,675799040,233545728,3364966400,2019-07-30 09:54:58.866
2533.65,36.53,0,0.2,0.75,0,139.67,291.94,2535.52,35.03,0,0.21,1.04,0,143.77,294.56,2550.41,28.37,0,0.12,1.03,0,140.45,297.11,2519.09,30.68,0,0.16,16.71,0,134.8,278.24,1347268608,1.21,1.27,0.98,675799040,233545728,3364966400,2019-07-30 09:54:59.969
2533.65,36.53,0,0.2,0.75,0,139.67,291.94,2535.52,35.03,0,0.21,1.04,0,143.77,294.56,2550.41,28.37,0,0.12,1.03,0,140.45,297.11,2519.09,30.68,0,0.16,16.71,0,134.8,278.24,1347268608,1.21,1.27,0.98,675799040,233545728,3364966400,2019-07-30 09:55:01.067
2533.65,36.53,0,0.2,0.75,0,139.67,291.94,2535.52,35.03,0,0.21,1.04,0,143.77,294.56,2550.41,28.37,0,0.12,1.03,0,140.45,297.11,2519.09,30.68,0,0.16,16.71,0,134.8,278.24,1347268608,1.21,1.27,0.98,675799040,233545728,3364966400,2019-07-30 09:55:02.161
2533.65,36.53,0,0.2,0.75,0,139.67,291.94,2535.52,35.03,0,0.21,1.04,0,143.77,294.56,2550.41,28.37,0,0.12,1.03,0,140.45,297.11,2519.09,30.68,0,0.16,16.71,0,134.8,278.24,1347268608,1.21,1.27,0.98,675799040,233545728,3364966400,2019-07-30 09:55:03.267
2533.65,36.53,0,0.2,0.75,0,139.67,291.94,2535.52,35.03,0,0.21,1.04,0,143.77,294.56,2550.41,28.37,0,0.12,1.03,0,140.45,297.11,2519.09,30.68,0,0.16,16.71,0,134.8,278.24,1347268608,1.21,1.27,0.98,675799040,233545728,3364966400,2019-07-30 09:55:04.362
2533.65,36.53,0,0.2,0.75,0,139.67,291.94,2535.52,35.03,0,0.21,1.04,0,143.77,294.56,2550.41,28.37,0,0.12,1.03,0,140.45,297.11,2519.09,30.68,0,0.16,16.71,0,134.8,278.24,1347268608,1.21,1.27,0.98,675799040,233545728,3364966400,2019-07-30 09:55:05.495
2533.65,36.53,0,0.2,0.75,0,139.67,291.94,2535.52,35.03,0,0.21,1.04,0,143.77,294.56,2550.41,28.37,0,0.12,1.03,0,140.45,297.11,2519.09,30.68,0,0.16,16.71,0,134.8,278.24,1347268608,1.21,1.27,0.98,675799040,233545728,3364966400,2019-07-30 09:55:06.615
2533.65,36.53,0,0.2,0.75,0,139.67,291.94,2535.52,35.03,0,0.21,1.04,0,143.77,294.56,2550.41,28.37,0,0.12,1.03,0,140.45,297.11,2519.09,30.68,0,0.16,16.71,0,134.8,278.24,1347268608,1.21,1.27,0.98,675799040,233545728,3364966400,2019-07-30 09:55:07.755
2533.65,36.53,0,0.2,0.75,0,139.67,291.94,2535.52,35.03,0,0.21,1.04,0,143.77,294.56,2550.41,28.37,0,0.12,1.03,0,140.45,297.11,2519.09,30.68,0,0.16,16.71,0,134.8,278.24,1347268608,1.21,1.27,0.98,675799040,233545728,3364966400,2019-07-30 09:55:08.879
2533.65,36.53,0,0.2,0.75,0,139.67,291.94,2535.52,35.03,0,0.21,1.04,0,143.77,294.56,2550.41,28.37,0,0.12,1.03,0,140.45,297.11,2519.09,30.68,0,0.16,16.71,0,134.8,278.24,1347268608,1.21,1.27,0.98,675799040,233545728,3364966400,2019-07-30 09:55:09.990
2533.65,36.53,0,0.2,0.75,0,139.67,291.94,2535.52,35.03,0,0.21,1.04,0,143.77,294.56,2550.41,28.37,0,0.12,1.03,0,140.45,297.11,2519.09,30.68,0,0.16,16.71,0,134.8,278.24,1347268608,1.21,1.27,0.98,675799040,233545728,3364966400,2019-07-30 09:55:11.116
2533.65,36.53,0,0.2,0.75,0,139.67,291.94,2535.52,35.03,0,0.21,1.04,0,143.77,294.56,2550.41,28.37,0,0.12,1.03,0,140.45,297.11,2519.09,30.68,0,0.16,16.71,0,134.8,278.24,1347268608,1.21,1.27,0.98,675799040,233545728,3364966400,2019-07-30 09:55:12.225
2533.65,36.53,0,0.2,0.75,0,139.67,291.94,2535.52,35.03,0,0.21,1.04,0,143.77,294.56,2550.41,28.37,0,0.12,1.03,0,140.45,297.11,2519.09,30.68,0,0.16,16.71,0,134.8,278.24,1347268608,1.21,1.27,0.98,675799040,233545728,3364966400,2019-07-30 09:55:13.342
2544.23,36.53,0,0.2,0.76,0,141.52,293.78,2546.05,35.03,0,0.21,1.04,0,145.37,296.52,2560.9,28.37,0,0.12,1.03,0,141.79,299.09,2529.65,30.68,0,0.16,16.82,0,136.24,280.02,1349533696,1.08,1.24,0.98,676110336,233664512,3364966400,2019-07-30 09:55:14.460
2544.23,36.53,0,0.2,0.76,0,141.52,293.78,2546.05,35.03,0,0.21,1.04,0,145.37,296.52,2560.9,28.37,0,0.12,1.03,0,141.79,299.09,2529.65,30.68,0,0.16,16.82,0,136.24,280.02,1349533696,1.08,1.24,0.98,676110336,233664512,3364966400,2019-07-30 09:55:15.582
2544.23,36.53,0,0.2,0.76,0,141.52,293.78,2546.05,35.03,0,0.21,1.04,0,145.37,296.52,2560.9,28.37,0,0.12,1.03,0,141.79,299.09,2529.65,30.68,0,0.16,16.82,0,136.24,280.02,1349533696,1.08,1.24,0.98,676110336,233664512,3364966400,2019-07-30 09:55:16.726
2544.23,36.53,0,0.2,0.76,0,141.52,293.78,2546.05,35.03,0,0.21,1.04,0,145.37,296.52,2560.9,28.37,0,0.12,1.03,0,141.79,299.09,2529.65,30.68,0,0.16,16.82,0,136.24,280.02,1349533696,1.08,1.24,0.98,676110336,233664512,3364966400,2019-07-30 09:55:17.820
2544.23,36.53,0,0.2,0.76,0,141.52,293.78,2546.05,35.03,0,0.21,1.04,0,145.37,296.52,2560.9,28.37,0,0.12,1.03,0,141.79,299.09,2529.65,30.68,0,0.16,16.82,0,136.24,280.02,1349533696,1.08,1.24,0.98,676110336,233664512,3364966400,2019-07-30 09:55:18.941
2544.23,36.53,0,0.2,0.76,0,141.52,293.78,2546.05,35.03,0,0.21,1.04,0,145.37,296.52,2560.9,28.37,0,0.12,1.03,0,141.79,299.09,2529.65,30.68,0,0.16,16.82,0,136.24,280.02,1349533696,1.08,1.24,0.98,676110336,233664512,3364966400,2019-07-30 09:55:20.067
2544.23,36.53,0,0.2,0.76,0,141.52,293.78,2546.05,35.03,0,0.21,1.04,0,145.37,296.52,2560.9,28.37,0,0.12,1.03,0,141.79,299.09,2529.65,30.68,0,0.16,16.82,0,136.24,280.02,1349533696,1.08,1.24,0.98,676110336,233664512,3364966400,2019-07-30 09:55:21.191
2544.23,36.53,0,0.2,0.76,0,141.52,293.78,2546.05,35.03,0,0.21,1.04,0,145.37,296.52,2560.9,28.37,0,0.12,1.03,0,141.79,299.09,2529.65,30.68,0,0.16,16.82,0,136.24,280.02,1349533696,1.08,1.24,0.98,676110336,233664512,3364966400,2019-07-30 09:55:22.312
2544.23,36.53,0,0.2,0.76,0,141.52,293.78,2546.05,35.03,0,0.21,1.04,0,145.37,296.52,2560.9,28.37,0,0.12,1.03,0,141.79,299.09,2529.65,30.68,0,0.16,16.82,0,136.24,280.02,1349533696,1.08,1.24,0.98,676110336,233664512,3364966400,2019-07-30 09:55:23.429
2544.23,36.53,0,0.2,0.76,0,141.52,293.78,2546.05,35.03,0,0.21,1.04,0,145.37,296.52,2560.9,28.37,0,0.12,1.03,0,141.79,299.09,2529.65,30.68,0,0.16,16.82,0,136.24,280.02,1349533696,1.08,1.24,0.98,676110336,233664512,3364966400,2019-07-30 09:55:24.564
2544.23,36.53,0,0.2,0.76,0,141.52,293.78,2546.05,35.03,0,0.21,1.04,0,145.37,296.52,2560.9,28.37,0,0.12,1.03,0,141.79,299.09,2529.65,30.68,0,0.16,16.82,0,136.24,280.02,1349533696,1.08,1.24,0.98,676110336,233664512,3364966400,2019-07-30 09:55:25.667
2544.23,36.53,0,0.2,0.76,0,141.52,293.78,2546.05,35.03,0,0.21,1.04,0,145.37,296.52,2560.9,28.37,0,0.12,1.03,0,141.79,299.09,2529.65,30.68,0,0.16,16.82,0,136.24,280.02,1349533696,1.08,1.24,0.98,676110336,233664512,3364966400,2019-07-30 09:55:26.799
2544.23,36.53,0,0.2,0.76,0,141.52,293.78,2546.05,35.03,0,0.21,1.04,0,145.37,296.52,2560.9,28.37,0,0.12,1.03,0,141.79,299.09,2529.65,30.68,0,0.16,16.82,0,136.24,280.02,1349533696,1.08,1.24,0.98,676110336,233664512,3364966400,2019-07-30 09:55:27.921
2554.99,36.57,0,0.2,0.76,0,143.42,295.32,2557.06,35.03,0,0.21,1.04,0,147.65,297.99,2571.82,28.38,0,0.12,1.03,0,144.4,300.59,2540.73,30.68,0,0.16,16.94,0,137.86,281.09,1348542464,1.14,1.25,0.98,675622912,233156608,3364966400,2019-07-30 09:55:29.028
2554.99,36.57,0,0.2,0.76,0,143.42,295.32,2557.06,35.03,0,0.21,1.04,0,147.65,297.99,2571.82,28.38,0,0.12,1.03,0,144.4,300.59,2540.73,30.68,0,0.16,16.94,0,137.86,281.09,1348542464,1.14,1.25,0.98,675622912,233156608,3364966400,2019-07-30 09:55:30.148
2554.99,36.57,0,0.2,0.76,0,143.42,295.32,2557.06,35.03,0,0.21,1.04,0,147.65,297.99,2571.82,28.38,0,0.12,1.03,0,144.4,300.59,2540.73,30.68,0,0.16,16.94,0,137.86,281.09,1348542464,1.14,1.25,0.98,675622912,233156608,3364966400,2019-07-30 09:55:31.254
2554.99,36.57,0,0.2,0.76,0,143.42,295.32,2557.06,35.03,0,0.21,1.04,0,147.65,297.99,2571.82,28.38,0,0.12,1.03,0,144.4,300.59,2540.73,30.68,0,0.16,16.94,0,137.86,281.09,1348542464,1.14,1.25,0.98,675622912,233156608,3364966400,2019-07-30 09:55:32.367
2554.99,36.57,0,0.2,0.76,0,143.42,295.32,2557.06,35.03,0,0.21,1.04,0,147.65,297.99,2571.82,28.38,0,0.12,1.03,0,144.4,300.59,2540.73,30.68,0,0.16,16.94,0,137.86,281.09,1348542464,1.14,1.25,0.98,675622912,233156608,3364966400,2019-07-30 09:55:33.478
2554.99,36.57,0,0.2,0.76,0,143.42,295.32,2557.06,35.03,0,0.21,1.04,0,147.65,297.99,2571.82,28.38,0,0.12,1.03,0,144.4,300.59,2540.73,30.68,0,0.16,16.94,0,137.86,281.09,1348542464,1.14,1.25,0.98,675622912,233156608,3364966400,2019-07-30 09:55:34.595
2554.99,36.57,0,0.2,0.76,0,143.42,295.32,2557.06,35.03,0,0.21,1.04,0,147.65,297.99,2571.82,28.38,0,0.12,1.03,0,144.4,300.59,2540.73,30.68,0,0.16,16.94,0,137.86,281.09,1348542464,1.14,1.25,0.98,675622912,233156608,3364966400,2019-07-30 09:55:35.703
2554.99,36.57,0,0.2,0.76,0,143.42,295.32,2557.06,35.03,0,0.21,1.04,0,147.65,297.99,2571.82,28.38,0,0.12,1.03,0,144.4,300.59,2540.73,30.68,0,0.16,16.94,0,137.86,281.09,1348542464,1.14,1.25,0.98,675622912,233156608,3364966400,2019-07-30 09:55:36.814
2554.99,36.57,0,0.2,0.76,0,143.42,295.32,2557.06,35.03,0,0.21,1.04,0,147.65,297.99,2571.82,28.38,0,0.12,1.03,0,144.4,300.59,2540.73,30.68,0,0.16,16.94,0,137.86,281.09,1348542464,1.14,1.25,0.98,675622912,233156608,3364966400,2019-07-30 09:55:37.910
2554.99,36.57,0,0.2,0.76,0,143.42,295.32,2557.06,35.03,0,0.21,1.04,0,147.65,297.99,2571.82,28.38,0,0.12,1.03,0,144.4,300.59,2540.73,30.68,0,0.16,16.94,0,137.86,281.09,1348542464,1.14,1.25,0.98,675622912,233156608,3364966400,2019-07-30 09:55:39.034
2554.99,36.57,0,0.2,0.76,0,143.42,295.32,2557.06,35.03,0,0.21,1.04,0,147.65,297.99,2571.82,28.38,0,0.12,1.03,0,144.4,300.59,2540.73,30.68,0,0.16,16.94,0,137.86,281.09,1348542464,1.14,1.25,0.98,675622912,233156608,3364966400,2019-07-30 09:55:40.169
2554.99,36.57,0,0.2,0.76,0,143.42,295.32,2557.06,35.03,0,0.21,1.04,0,147.65,297.99,2571.82,28.38,0,0.12,1.03,0,144.4,300.59,2540.73,30.68,0,0.16,16.94,0,137.86,281.09,1348542464,1.14,1.25,0.98,675622912,233156608,3364966400,2019-07-30 09:55:41.293
2554.99,36.57,0,0.2,0.76,0,143.42,295.32,2557.06,35.03,0,0.21,1.04,0,147.65,297.99,2571.82,28.38,0,0.12,1.03,0,144.4,300.59,2540.73,30.68,0,0.16,16.94,0,137.86,281.09,1348542464,1.14,1.25,0.98,675622912,233156608,3364966400,2019-07-30 09:55:42.425
2554.99,36.57,0,0.2,0.76,0,143.42,295.32,2557.06,35.03,0,0.21,1.04,0,147.65,297.99,2571.82,28.38,0,0.12,1.03,0,144.4,300.59,2540.73,30.68,0,0.16,16.94,0,137.86,281.09,1348542464,1.14,1.25,0.98,675622912,233156608,3364966400,2019-07-30 09:55:43.649
2565.37,36.57,0,0.2,0.76,0,145.14,297.2,2567.38,35.03,0,0.21,1.04,0,149.67,300.07,2581.94,28.39,0,0.12,1.03,0,147.1,302.93,2551,30.68,0,0.16,17.08,0,139.95,283.1,1351278592,1.86,1.4,1.04,671940608,229281792,3364966400,2019-07-30 09:55:44.749
2565.37,36.57,0,0.2,0.76,0,145.14,297.2,2567.38,35.03,0,0.21,1.04,0,149.67,300.07,2581.94,28.39,0,0.12,1.03,0,147.1,302.93,2551,30.68,0,0.16,17.08,0,139.95,283.1,1351278592,1.86,1.4,1.04,671940608,229281792,3364966400,2019-07-30 09:55:45.889
2565.37,36.57,0,0.2,0.76,0,145.14,297.2,2567.38,35.03,0,0.21,1.04,0,149.67,300.07,2581.94,28.39,0,0.12,1.03,0,147.1,302.93,2551,30.68,0,0.16,17.08,0,139.95,283.1,1351278592,1.86,1.4,1.04,671940608,229281792,3364966400,2019-07-30 09:55:46.989
2565.37,36.57,0,0.2,0.76,0,145.14,297.2,2567.38,35.03,0,0.21,1.04,0,149.67,300.07,2581.94,28.39,0,0.12,1.03,0,147.1,302.93,2551,30.68,0,0.16,17.08,0,139.95,283.1,1351278592,1.86,1.4,1.04,671940608,229281792,3364966400,2019-07-30 09:55:48.110
2565.37,36.57,0,0.2,0.76,0,145.14,297.2,2567.38,35.03,0,0.21,1.04,0,149.67,300.07,2581.94,28.39,0,0.12,1.03,0,147.1,302.93,2551,30.68,0,0.16,17.08,0,139.95,283.1,1351278592,1.86,1.4,1.04,671940608,229281792,3364966400,2019-07-30 09:55:49.216
2565.37,36.57,0,0.2,0.76,0,145.14,297.2,2567.38,35.03,0,0.21,1.04,0,149.67,300.07,2581.94,28.39,0,0.12,1.03,0,147.1,302.93,2551,30.68,0,0.16,17.08,0,139.95,283.1,1351278592,1.86,1.4,1.04,671940608,229281792,3364966400,2019-07-30 09:55:50.324
2565.37,36.57,0,0.2,0.76,0,145.14,297.2,2567.38,35.03,0,0.21,1.04,0,149.67,300.07,2581.94,28.39,0,0.12,1.03,0,147.1,302.93,2551,30.68,0,0.16,17.08,0,139.95,283.1,1351278592,1.86,1.4,1.04,671940608,229281792,3364966400,2019-07-30 09:55:51.437
2565.37,36.57,0,0.2,0.76,0,145.14,297.2,2567.38,35.03,0,0.21,1.04,0,149.67,300.07,2581.94,28.39,0,0.12,1.03,0,147.1,302.93,2551,30.68,0,0.16,17.08,0,139.95,283.1,1351278592,1.86,1.4,1.04,671940608,229281792,3364966400,2019-07-30 09:55:52.554
2565.37,36.57,0,0.2,0.76,0,145.14,297.2,2567.38,35.03,0,0.21,1.04,0,149.67,300.07,2581.94,28.39,0,0.12,1.03,0,147.1,302.93,2551,30.68,0,0.16,17.08,0,139.95,283.1,1351278592,1.86,1.4,1.04,671940608,229281792,3364966400,2019-07-30 09:55:53.689
2565.37,36.57,0,0.2,0.76,0,145.14,297.2,2567.38,35.03,0,0.21,1.04,0,149.67,300.07,2581.94,28.39,0,0.12,1.03,0,147.1,302.93,2551,30.68,0,0.16,17.08,0,139.95,283.1,1351278592,1.86,1.4,1.04,671940608,229281792,3364966400,2019-07-30 09:55:54.818
2565.37,36.57,0,0.2,0.76,0,145.14,297.2,2567.38,35.03,0,0.21,1.04,0,149.67,300.07,2581.94,28.39,0,0.12,1.03,0,147.1,302.93,2551,30.68,0,0.16,17.08,0,139.95,283.1,1351278592,1.86,1.4,1.04,671940608,229281792,3364966400,2019-07-30 09:55:55.929
2565.37,36.57,0,0.2,0.76,0,145.14,297.2,2567.38,35.03,0,0.21,1.04,0,149.67,300.07,2581.94,28.39,0,0.12,1.03,0,147.1,302.93,2551,30.68,0,0.16,17.08,0,139.95,283.1,1351278592,1.86,1.4,1.04,671940608,229281792,3364966400,2019-07-30 09:55:57.045
2565.37,36.57,0,0.2,0.76,0,145.14,297.2,2567.38,35.03,0,0.21,1.04,0,149.67,300.07,2581.94,28.39,0,0.12,1.03,0,147.1,302.93,2551,30.68,0,0.16,17.08,0,139.95,283.1,1351278592,1.86,1.4,1.04,671940608,229281792,3364966400,2019-07-30 09:55:58.204
2575.14,36.57,0,0.2,0.77,0,146.46,299.91,2577.28,35.03,0,0.21,1.05,0,150.75,302.48,2591.69,28.39,0,0.12,1.04,0,148.65,305.67,2560.58,30.68,0,0.16,17.21,0,141.11,285.67,1347231744,1.68,1.38,1.04,677511168,234819584,3364966400,2019-07-30 09:55:59.310
2575.14,36.57,0,0.2,0.77,0,146.46,299.91,2577.28,35.03,0,0.21,1.05,0,150.75,302.48,2591.69,28.39,0,0.12,1.04,0,148.65,305.67,2560.58,30.68,0,0.16,17.21,0,141.11,285.67,1347231744,1.68,1.38,1.04,677511168,234819584,3364966400,2019-07-30 09:56:00.418
2575.14,36.57,0,0.2,0.77,0,146.46,299.91,2577.28,35.03,0,0.21,1.05,0,150.75,302.48,2591.69,28.39,0,0.12,1.04,0,148.65,305.67,2560.58,30.68,0,0.16,17.21,0,141.11,285.67,1347231744,1.68,1.38,1.04,677511168,234819584,3364966400,2019-07-30 09:56:01.533
2575.14,36.57,0,0.2,0.77,0,146.46,299.91,2577.28,35.03,0,0.21,1.05,0,150.75,302.48,2591.69,28.39,0,0.12,1.04,0,148.65,305.67,2560.58,30.68,0,0.16,17.21,0,141.11,285.67,1347231744,1.68,1.38,1.04,677511168,234819584,3364966400,2019-07-30 09:56:02.657
2575.14,36.57,0,0.2,0.77,0,146.46,299.91,2577.28,35.03,0,0.21,1.05,0,150.75,302.48,2591.69,28.39,0,0.12,1.04,0,148.65,305.67,2560.58,30.68,0,0.16,17.21,0,141.11,285.67,1347231744,1.68,1.38,1.04,677511168,234819584,3364966400,2019-07-30 09:56:03.784
2575.14,36.57,0,0.2,0.77,0,146.46,299.91,2577.28,35.03,0,0.21,1.05,0,150.75,302.48,2591.69,28.39,0,0.12,1.04,0,148.65,305.67,2560.58,30.68,0,0.16,17.21,0,141.11,285.67,1347231744,1.68,1.38,1.04,677511168,234819584,3364966400,2019-07-30 09:56:04.906
2575.14,36.57,0,0.2,0.77,0,146.46,299.91,2577.28,35.03,0,0.21,1.05,0,150.75,302.48,2591.69,28.39,0,0.12,1.04,0,148.65,305.67,2560.58,30.68,0,0.16,17.21,0,141.11,285.67,1347231744,1.68,1.38,1.04,677511168,234819584,3364966400,2019-07-30 09:56:06.005
2575.14,36.57,0,0.2,0.77,0,146.46,299.91,2577.28,35.03,0,0.21,1.05,0,150.75,302.48,2591.69,28.39,0,0.12,1.04,0,148.65,305.67,2560.58,30.68,0,0.16,17.21,0,141.11,285.67,1347231744,1.68,1.38,1.04,677511168,234819584,3364966400,2019-07-30 09:56:07.150
2575.14,36.57,0,0.2,0.77,0,146.46,299.91,2577.28,35.03,0,0.21,1.05,0,150.75,302.48,2591.69,28.39,0,0.12,1.04,0,148.65,305.67,2560.58,30.68,0,0.16,17.21,0,141.11,285.67,1347231744,1.68,1.38,1.04,677511168,234819584,3364966400,2019-07-30 09:56:08.307
2575.14,36.57,0,0.2,0.77,0,146.46,299.91,2577.28,35.03,0,0.21,1.05,0,150.75,302.48,2591.69,28.39,0,0.12,1.04,0,148.65,305.67,2560.58,30.68,0,0.16,17.21,0,141.11,285.67,1347231744,1.68,1.38,1.04,677511168,234819584,3364966400,2019-07-30 09:56:09.433
2575.14,36.57,0,0.2,0.77,0,146.46,299.91,2577.28,35.03,0,0.21,1.05,0,150.75,302.48,2591.69,28.39,0,0.12,1.04,0,148.65,305.67,2560.58,30.68,0,0.16,17.21,0,141.11,285.67,1347231744,1.68,1.38,1.04,677511168,234819584,3364966400,2019-07-30 09:56:10.583
2575.14,36.57,0,0.2,0.77,0,146.46,299.91,2577.28,35.03,0,0.21,1.05,0,150.75,302.48,2591.69,28.39,0,0.12,1.04,0,148.65,305.67,2560.58,30.68,0,0.16,17.21,0,141.11,285.67,1347231744,1.68,1.38,1.04,677511168,234819584,3364966400,2019-07-30 09:56:11.721
2575.14,36.57,0,0.2,0.77,0,146.46,299.91,2577.28,35.03,0,0.21,1.05,0,150.75,302.48,2591.69,28.39,0,0.12,1.04,0,148.65,305.67,2560.58,30.68,0,0.16,17.21,0,141.11,285.67,1347231744,1.68,1.38,1.04,677511168,234819584,3364966400,2019-07-30 09:56:12.852
2584.32,36.57,0,0.2,0.78,0,148.02,303.04,2586.58,35.03,0,0.21,1.06,0,152.27,305.55,2601.18,28.4,0,0.12,1.05,0,150.17,308.44,2569.7,30.68,0,0.16,17.37,0,142.31,288.78,1426513920,1.55,1.36,1.04,590290944,147714048,3364966400,2019-07-30 09:56:13.975
2584.32,36.57,0,0.2,0.78,0,148.02,303.04,2586.58,35.03,0,0.21,1.06,0,152.27,305.55,2601.18,28.4,0,0.12,1.05,0,150.17,308.44,2569.7,30.68,0,0.16,17.37,0,142.31,288.78,1426513920,1.55,1.36,1.04,590290944,147714048,3364966400,2019-07-30 09:56:15.095
2584.32,36.57,0,0.2,0.78,0,148.02,303.04,2586.58,35.03,0,0.21,1.06,0,152.27,305.55,2601.18,28.4,0,0.12,1.05,0,150.17,308.44,2569.7,30.68,0,0.16,17.37,0,142.31,288.78,1426513920,1.55,1.36,1.04,590290944,147714048,3364966400,2019-07-30 09:56:16.210
2584.32,36.57,0,0.2,0.78,0,148.02,303.04,2586.58,35.03,0,0.21,1.06,0,152.27,305.55,2601.18,28.4,0,0.12,1.05,0,150.17,308.44,2569.7,30.68,0,0.16,17.37,0,142.31,288.78,1426513920,1.55,1.36,1.04,590290944,147714048,3364966400,2019-07-30 09:56:17.331
