TIME_STAMP,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,att13,att14,att15,att16,att17,att18,1tt19,att20,att21,att22,att23,att24,att25,att26,att27,id,label
3/16/2011 13:01,0,0,2.26E-06,0,0,0,0,0,5.52E-04,0,0,0.007717556,0,0,0,0,0,0,0,0,0.022035952,0,0,0.034170645,6.10E-05,0,49296,'no'
3/17/2011 13:01,1.40E-04,0,6.10E-05,4.75E-05,0,0,0,0,9.79E-04,1.67E-04,0,0.001971209,0.011933503,1.83E-04,0,4.97E-05,9.04E-06,0,0,0,0,0.001256872,4.32E-04,0,0.002217611,0.022038213,49684,'no'
3/18/2011 13:01,0.009241175,6.78E-06,2.35E-04,0.004989059,5.92E-04,0,0,0,2.01E-04,2.03E-05,0,1.42E-04,0.005330404,9.06E-04,0,9.27E-05,7.41E-04,6.33E-05,0,0,8.14E-05,0,0,0,3.39E-05,2.74E-04,49845,'no'
3/19/2011 13:01,0,0,2.26E-06,0,0,0,0,0,4.57E-04,0,0,0.007425944,0,0,0,0,0,0,0,0,0.014151114,0,0,0.036044651,1.79E-04,0,49269,'no'
3/20/2011 13:01,6.71E-04,0,8.45E-04,4.02E-04,1.13E-05,0,2.26E-06,0,4.97E-04,2.26E-06,0,0.001876266,0.008242007,1.83E-04,9.04E-06,8.93E-04,3.59E-04,0,0,0,5.43E-05,1.49E-04,0,5.20E-05,0.003603335,0.00205485,49998,'no'
3/21/2011 13:01,0,0,0,0,0,0,0,0,0.001453541,0,0,0.00849745,0,0,0,0,0,0,0,0,0.010699237,0,0,0.038972078,5.06E-04,0,49302,'no'
3/22/2011 13:01,8.68E-04,0,9.04E-05,2.74E-04,9.04E-06,0,0,0,6.31E-04,1.13E-05,0,0.002086498,0.012462475,9.31E-04,6.78E-06,5.79E-04,7.53E-04,0,0,0,1.24E-04,3.78E-04,4.52E-06,6.33E-05,0.005755389,0.029780635,49956,'no'
3/23/2011 13:01,9.18E-04,0,0.001598217,4.45E-04,2.26E-06,0,0,0,8.32E-04,1.58E-05,0,0.003110532,0.011623806,9.88E-04,1.36E-05,5.11E-04,6.96E-04,0,0,0,8.14E-05,3.03E-04,2.94E-05,4.30E-05,0.005296495,0.032834654,49952,'no'
3/24/2011 13:01,0,0,0,0,0,0,0,0,0.001164189,0,0,0.007762768,0,0,0,0,0,0,0,0,0.008097331,0,0,0.042665835,5.33E-04,2.26E-06,49234,'no'
3/25/2011 13:01,0.004344799,0,5.90E-04,4.75E-04,4.30E-05,0,0,0,2.28E-04,1.36E-04,0,9.34E-04,0.005780255,1.85E-04,2.26E-06,1.49E-04,2.15E-04,0,2.26E-06,0,8.82E-05,2.28E-04,3.62E-05,4.97E-05,0.003612377,0.002685547,49919,'no'
3/26/2011 13:01,0.173999928,0.072812681,0,1.72E-04,0.019556116,0,0,0,0,0,2.26E-06,0,1.81E-05,4.07E-05,0,0,4.52E-06,0,0,0,0,0,0,0,0,1.13E-05,49013,'no'
3/27/2011 13:01,0.146127206,1.72E-04,0,0.00527389,0.004876031,0,0,2.26E-06,0,1.13E-05,4.52E-06,0,9.72E-05,7.46E-05,0,0,1.13E-04,0,0,0,0,0,0,0,0,4.52E-06,49089,'no'
3/28/2011 13:01,1.27E-04,0,2.03E-05,1.29E-04,0,0,0,0,2.08E-04,6.56E-05,0,6.33E-04,0.028318052,0.001225224,0,0.002373589,6.22E-04,0,0,0,0,3.55E-04,1.33E-04,0,0.007211191,0.026905201,49614,'no'
3/29/2011 13:01,0,0,2.26E-06,0,0,0,0,0,5.43E-04,0,0,0.006747776,0,0,0,0,0,0,0,0,0.01199906,0,0,0.04039171,2.06E-04,0,49309,'no'
3/30/2011 13:01,0.190752948,0.040583858,0,2.24E-04,0.002775969,0,0,0,0,0,4.52E-06,0,1.36E-05,4.75E-05,0,0,9.04E-06,0,0,0,0,0,2.26E-06,0,0,9.04E-06,49098,'no'
3/31/2011 13:01,0.006928621,1.13E-05,1.42E-04,0.001039858,4.41E-04,0,0,0,1.09E-04,2.94E-05,0,3.73E-04,0.001695421,7.96E-04,0,9.72E-05,7.89E-04,0,0,0,0,2.26E-05,2.26E-06,0,1.22E-04,4.54E-04,49863,'no'
4/1/2011 13:01,9.77E-04,0,5.61E-04,4.75E-04,2.03E-05,0,0,0,0.001051161,4.30E-05,0,0.002601906,0.012236419,7.46E-04,2.26E-06,6.60E-04,6.51E-04,0,0,0,8.36E-05,4.50E-04,4.52E-06,7.46E-05,0.005255805,0.03076624,49957,'no'
4/2/2011 13:01,0,0,0,0,0,0,0,0,8.45E-04,0,0,0.003445095,0,0,0,0,0,0,0,0,0.008945041,0,0,0.041928892,6.33E-05,0,49304,'no'
4/3/2011 13:01,0.031419542,0.019413701,0.018276638,0.013337312,0.018758138,0.004423919,4.43E-04,2.94E-05,0.006451642,6.56E-05,2.26E-06,0.006802029,3.64E-04,8.68E-04,1.13E-05,2.58E-04,5.65E-05,0.001421893,4.52E-06,0,0.006910536,3.16E-05,0,0.013041178,2.26E-06,2.26E-06,49206,'no'
4/4/2011 13:01,0.180575901,9.31E-04,0,0.003748011,0.001051161,0,0,0,0,1.15E-04,0,0,7.69E-05,2.94E-05,0,2.26E-06,0,0,0,0,0,0,2.26E-06,0,0,1.36E-05,49005,'no'
4/5/2011 13:01,3.19E-04,4.52E-06,4.02E-04,2.10E-04,1.58E-05,0,0,2.26E-06,7.82E-04,4.52E-05,0,0.001245569,7.84E-04,1.22E-04,4.52E-06,6.78E-05,9.27E-05,0,4.52E-06,0,2.26E-05,8.36E-05,1.81E-05,2.26E-06,1.20E-04,6.62E-04,49553,'no'
4/6/2011 13:01,0.185682509,0.024194788,0,0.001195837,0.00269685,0,0,0,0,1.13E-05,2.26E-06,0,2.49E-05,2.71E-05,0,2.26E-06,0,0,0,0,0,0,0,0,0,1.13E-05,49009,'no'
4/7/2011 13:01,0.174282498,1.18E-04,0,0.004168475,1.76E-04,0,0,0,2.26E-06,2.03E-04,0,0,1.56E-04,7.01E-05,0,2.26E-06,0,0,0,0,0,0,4.52E-06,0,0,1.36E-05,49004,'no'
4/8/2011 13:01,5.61E-04,6.78E-06,9.27E-05,2.19E-04,6.78E-06,0,0,0,2.49E-04,7.69E-05,2.03E-05,6.71E-04,0.029748987,0.005995009,2.26E-06,4.72E-04,1.74E-04,0,0,0,0,3.12E-04,0.003892687,0,0.001376682,0.023968732,49644,'no'
4/9/2011 13:01,0.009917083,9.04E-06,2.64E-04,0.001950864,7.93E-04,0,0,0,4.97E-05,1.36E-05,0,2.44E-04,0.001335992,6.99E-04,0,2.71E-05,8.50E-04,0,0,0,0,2.49E-05,0,0,5.65E-05,3.28E-04,49884,'no'
4/10/2011 13:01,0.220169633,0.019404659,0,6.56E-05,0.002581561,0,0,0,0,0,0,0,2.26E-06,1.36E-05,0,0,0,0,0,0,0,0,0,0,0,0,49086,'no'
4/11/2011 13:01,0.049802427,0.001966688,0,0.001177752,0.005631058,0,0,0,0,9.04E-06,0,0,1.11E-04,0.011146828,0,0,0.004699707,0,0,0,0,0,0,0,0,6.78E-06,49018,'no'
4/12/2011 13:01,4.75E-05,0,1.83E-04,1.36E-05,0,0,0,0,0.01022904,1.81E-05,0,0.023787887,0.027232982,9.04E-06,0,2.80E-04,2.26E-06,0,0,0,6.42E-04,0.014020001,6.78E-06,2.49E-05,0.034197772,0.082910608,43,'yes'
4/13/2011 13:01,1.49E-04,0,2.94E-05,2.49E-05,0,0,0,0,2.67E-04,9.04E-05,0,5.95E-04,0.004010236,4.23E-04,0,1.92E-04,5.18E-04,0,0,0,0,5.56E-04,1.40E-04,0,0.002995244,0.059172454,49709,'no'
4/14/2011 13:01,0,0,0.047394929,2.26E-06,0,0,0,0,0,0,0,0.002866392,4.20E-04,0,9.72E-05,9.20E-04,0,0,0,0,0,0,0,0,2.92E-04,3.39E-05,94,'yes'
4/15/2011 13:01,8.18E-04,0,2.49E-04,5.29E-04,2.26E-05,0,2.26E-06,0,5.67E-04,9.04E-06,0,9.92E-04,0.006788466,1.56E-04,1.13E-05,0.001071506,7.28E-04,0,0,0,1.60E-04,1.27E-04,0,7.69E-05,0.002185963,0.003881384,49939,'no'
4/16/2011 13:01,0.005612974,2.26E-06,1.88E-04,2.74E-04,1.81E-05,0,0,0,0.038759585,5.58E-04,0,0.032983851,0.005976924,3.48E-04,9.04E-06,1.29E-04,2.94E-04,0.005888762,1.36E-04,0,0.041625977,0.005644622,2.15E-04,0.04111509,0.039623119,0.013115777,49364,'no'
4/17/2011 13:01,0.002461751,0,9.45E-04,0.001751935,6.56E-05,0,0,0,0.001586914,1.24E-04,0,0.01139775,0.010262948,0.001358597,2.26E-05,3.01E-04,7.44E-04,0,2.26E-06,0,0.001514576,2.53E-04,7.01E-05,0.001308865,0.001354076,0.003058539,49481,'no'
4/18/2011 13:01,3.55E-04,0,5.58E-04,1.09E-04,0,0,0,0,4.48E-04,5.65E-05,0,0.002210829,0.027420609,1.58E-04,2.26E-06,0.001143844,2.12E-04,0,0,0,0,3.44E-04,1.13E-05,4.52E-06,0.004937066,0.034964102,49903,'no'
4/19/2011 13:01,0.009636773,6.78E-06,1.74E-04,0.002572519,6.92E-04,0,0,0,1.27E-04,9.04E-06,0,2.85E-04,0.003124096,8.57E-04,0,2.06E-04,8.52E-04,0,0,0,0,3.84E-05,6.78E-06,0,1.24E-04,4.70E-04,49889,'no'
4/20/2011 13:01,0,0,0,0,0,0,0,0,9.49E-04,0,0,0.008282697,0,0,0,0,0,0,0,0,0.009691026,0,0,0.039555302,5.63E-04,2.26E-06,49282,'no'
4/21/2011 13:01,0.001342773,0,3.10E-04,5.85E-04,4.52E-06,0,0,0,0.003983109,1.36E-04,0,0.013635706,0.006288882,3.41E-04,4.52E-06,7.91E-05,2.87E-04,9.04E-06,0,0,0.002332899,5.40E-04,6.56E-05,3.66E-04,9.06E-04,0.00209554,49453,'no'
4/22/2011 13:01,6.26E-04,9.04E-06,1.31E-04,1.92E-04,2.26E-05,0,0,0,2.22E-04,0.00128852,4.52E-06,8.61E-04,0.033099139,0.002730758,0,1.92E-04,2.89E-04,0,0,0,0,1.58E-04,0.002405237,0,3.91E-04,0.025083189,49653,'no'
4/23/2011 13:01,0,0,2.26E-06,0,0,0,0,0,6.58E-04,0,0,0.002708152,0,0,0,0,0,0,0,0,0.014976219,0,0,0.045647515,4.66E-04,0,49262,'no'
4/24/2011 13:01,0.002866392,0,1.97E-04,2.37E-04,0,0,0,0,0.033293547,8.05E-04,0,0.029224537,0.008425112,1.47E-04,1.13E-05,2.60E-04,3.39E-05,0.004570855,1.02E-04,0,0.049664533,0.009015119,2.31E-04,0.038642036,0.049384223,0.016615126,49433,'no'
4/25/2011 13:01,2.92E-04,0,2.26E-06,4.52E-06,0,0,0,0,0.002690068,5.09E-04,0,0.014646177,0.0088614,9.04E-06,0,2.03E-05,0,0,0,0,2.55E-04,0.013674136,9.95E-05,2.26E-06,0.00821488,0.018513997,49559,'no'
4/26/2011 13:01,0,0,3.84E-05,0,0,0,0,0,0.001227485,4.52E-06,0,0.001722548,3.44E-04,0,0,4.52E-06,0,9.31E-04,4.52E-06,0,0.003031413,0.006453903,0,1.58E-05,0.021999783,0.01482024,57,'yes'
4/27/2011 13:01,0.002556695,0,0.001044379,0.001591435,3.19E-04,0,0,0,0.001232006,1.51E-04,2.26E-06,0.007719817,0.008244267,0.001442238,7.23E-05,7.30E-04,0.0013699,0,0,0,0.001776801,1.85E-04,8.36E-05,0.006799769,0.002509223,0.00390625,49480,'no'
4/28/2011 13:01,4.32E-04,2.49E-05,4.97E-05,2.31E-04,3.84E-05,0,0,0,2.53E-04,1.29E-04,1.81E-05,5.56E-04,0.026484737,0.003368236,0,0.002751103,8.70E-04,0,0,0,0,1.92E-04,0.002638075,0,0.001204879,0.028980396,49595,'no'
4/29/2011 13:01,0,0,2.26E-05,0,0,0,0,0,0.015389902,4.52E-06,0,0.016667119,5.00E-04,0,0,0,0,4.07E-05,0,0,0.016601563,0.012677228,0,3.03E-04,0.096119068,0.095581055,46,'yes'
4/30/2011 13:01,0.033216688,6.33E-05,7.03E-04,4.72E-04,1.54E-04,0,2.26E-06,2.26E-06,0.001204879,1.06E-04,2.26E-06,0.005099826,0.01139549,1.45E-04,0,4.00E-04,9.49E-05,0,0,0,4.52E-06,0.002751103,2.26E-05,0,0.039046676,0.021581579,98,'yes'
5/1/2011 13:01,0.009709111,1.81E-05,1.04E-04,0.001957646,5.61E-04,0,0,0,5.88E-05,6.10E-05,0,1.79E-04,0.001901132,8.21E-04,4.52E-06,1.81E-04,0.001064724,0,0,0,0,1.81E-05,2.71E-05,0,1.40E-04,0.001055682,49817,'no'
5/2/2011 13:01,0,0,6.49E-04,4.52E-06,0,0,0,0,0.084413882,1.13E-05,0,0.013909234,0.024061415,0,0,5.88E-05,0,0.008438675,0,0,1.60E-04,2.46E-04,0,0,7.71E-04,4.52E-05,78,'yes'
5/3/2011 13:01,4.50E-04,1.81E-05,3.39E-05,6.78E-06,1.40E-04,0,0,0,1.97E-04,4.07E-04,9.04E-06,2.35E-04,0.007823803,0.001548485,0,0.002036766,0.003779659,0,0,0,0,2.92E-04,6.13E-04,0,0.001439978,0.047058105,49585,'no'
5/4/2011 13:01,0.02009639,0.010624638,0.016805013,0.015760634,0.039519133,0.005671748,0.00302011,8.12E-04,0.002233435,4.97E-05,6.78E-06,0.003370497,2.85E-04,0.0027398,2.26E-05,0.001010471,0.002631293,0.003616898,2.26E-06,0,0.00326199,7.23E-05,0,0.022359212,6.78E-06,2.26E-06,49151,'no'
5/5/2011 13:01,0.041901765,0.002326118,0.012057834,0.03024179,0.002032245,0,0.006677698,0.001345034,0.006813332,2.26E-06,0,0.012652362,7.73E-04,5.88E-05,6.78E-05,4.97E-05,2.31E-04,3.12E-04,0,0,0.00418882,0,0,0.004012496,2.03E-05,1.13E-05,49177,'no'
5/6/2011 13:01,0.001708984,0,7.75E-04,8.32E-04,1.13E-05,2.26E-06,4.52E-06,0,0.003953722,4.54E-04,4.52E-06,0.005642361,0.005766692,5.09E-04,0,1.74E-04,2.03E-04,4.52E-06,6.78E-06,6.78E-06,2.26E-06,1.02E-04,1.83E-04,0,1.33E-04,0.001670555,49476,'no'
5/7/2011 13:01,1.33E-04,0,4.30E-05,1.54E-04,0,0,0,0,1.45E-04,7.46E-05,0,6.65E-04,0.027967665,0.001241048,0,0.00233742,7.57E-04,0,0,0,0,4.09E-04,1.27E-04,0,0.007055212,0.027454518,49618,'no'
5/8/2011 13:01,0.059769242,0.060856572,0.001066985,0.001428675,0.03157326,0,2.71E-05,3.39E-05,0.002061632,2.26E-06,0,0.004053186,1.36E-04,1.74E-04,0,1.58E-05,6.10E-05,1.04E-04,0,0,4.72E-04,0,0,0.008038556,0,5.43E-05,49222,'no'
5/9/2011 13:01,8.93E-04,0,0.001444499,3.39E-04,2.03E-05,0,0,0,7.87E-04,1.81E-05,0,0.00261773,0.010690195,8.75E-04,4.52E-06,4.27E-04,6.10E-04,0,0,0,1.51E-04,2.60E-04,1.36E-05,9.72E-05,0.004959672,0.034032751,49953,'no'
5/10/2011 13:01,6.08E-04,4.52E-06,0.001024034,5.43E-04,2.94E-05,0,0,0,5.74E-04,2.49E-05,0,0.001808449,0.008933738,1.15E-04,1.13E-05,6.78E-04,6.65E-04,0,2.26E-06,0,7.69E-05,8.59E-05,0,5.20E-05,0.002165618,0.0067636,49942,'no'
5/11/2011 13:01,3.82E-04,0,9.77E-04,3.57E-04,2.26E-06,0,0,0,3.62E-04,9.04E-06,0,0.001591435,0.015080205,1.15E-04,0,0.001146105,6.06E-04,0,0,0,4.52E-05,1.15E-04,4.52E-06,5.43E-05,0.003259729,0.012672707,49944,'no'
5/12/2011 13:01,0.077984845,0.03459111,0.004105179,0.002520526,0.020975749,2.26E-06,0,0,0.002920645,2.49E-05,0,0.01220251,1.58E-04,1.33E-04,0,0,4.97E-05,7.01E-05,0,0,0.001304344,0,2.26E-06,0.005167643,0,5.88E-05,49219,'no'
5/13/2011 13:01,7.14E-04,0,3.50E-04,4.43E-04,2.26E-06,0,0,0,9.58E-04,2.26E-06,0,0.007656521,0.016526964,3.10E-04,2.26E-06,5.11E-04,4.75E-04,0,0,0,3.39E-05,3.78E-04,2.03E-05,3.39E-05,0.004905418,0.027307581,49992,'no'
5/14/2011 13:01,0.139071994,7.37E-04,0,0.018780744,0.040077492,0,0,2.26E-06,0,1.36E-05,0,0,8.36E-05,0.007134332,0,0,4.63E-04,0,0,0,0,0,2.26E-06,0,0,6.83E-04,49076,'no'
5/15/2011 13:01,5.29E-04,0,4.30E-05,2.42E-04,0,0,0,0,2.22E-04,1.81E-04,0,8.50E-04,0.008300781,0.002888997,2.26E-06,3.01E-04,3.91E-04,0,0,0,0,0.001148365,2.64E-04,0,0.005454735,0.047697844,49743,'no'
5/16/2011 13:01,8.68E-04,0,6.65E-04,5.70E-04,2.26E-06,0,0,0,7.44E-04,4.97E-05,0,0.003054018,0.024538393,5.45E-04,6.78E-06,5.06E-04,4.97E-04,0,0,0,8.82E-05,1.99E-04,1.58E-05,9.27E-05,0.004283764,0.02963822,49902,'no'
5/17/2011 13:01,6.96E-04,0,0.001152886,7.53E-04,2.26E-06,0,0,0,6.31E-04,8.59E-05,0,0.003535518,0.023010254,2.55E-04,0,5.33E-04,6.01E-04,0,0,0,9.27E-05,2.94E-04,6.78E-06,1.15E-04,0.004073532,0.016816316,49984,'no'
5/18/2011 13:01,7.69E-04,0,8.91E-04,9.45E-04,4.52E-06,0,9.04E-06,0,0.037618001,6.92E-04,0,0.022677951,0.055908203,2.94E-04,1.13E-05,0.001030816,4.36E-04,0.00817645,0.001306604,4.52E-06,0.001254612,0.012415003,5.04E-04,2.26E-05,0.03153031,0.203597457,17,'yes'
5/19/2011 13:01,2.78E-04,0,8.39E-04,5.43E-05,0,4.52E-06,0,0,2.06E-04,8.45E-04,1.81E-05,7.82E-04,0.009444625,2.98E-04,2.49E-05,0.001116717,4.07E-04,0,0,6.78E-06,0,4.30E-04,6.13E-04,0,0.00350161,0.050758644,49923,'no'
5/20/2011 13:01,0.001562048,0,1.04E-04,8.48E-04,0,0,0,0,5.97E-04,6.10E-05,0,0.001180013,0.002086498,3.30E-04,0,1.13E-05,3.23E-04,0,0,0,1.09E-04,4.25E-04,6.78E-06,9.04E-06,4.59E-04,7.44E-04,49781,'no'
5/21/2011 13:01,6.17E-04,0,1.15E-04,1.94E-04,0,0,0,0,2.33E-04,9.95E-05,0,8.30E-04,0.027556243,0.004012496,0,0.001616301,4.77E-04,0,0,0,0,4.86E-04,0.004679362,0,0.002712674,0.024877478,49634,'no'
5/22/2011 13:01,0.011027018,0,1.31E-04,2.67E-04,0,0,0,0,0.010660807,8.30E-04,2.26E-06,0.009772407,0.002927427,3.96E-04,1.81E-05,1.33E-04,1.65E-04,0.018421314,2.71E-04,0,0.044679995,0.003592032,3.66E-04,0.076859086,0.04820195,0.021789551,49343,'no'
5/23/2011 13:01,0.068160446,0.067156756,0.00100821,6.42E-04,0.051809805,0,0,1.36E-05,4.52E-04,1.13E-05,0,7.93E-04,1.40E-04,0.004335757,0,2.26E-06,2.62E-04,1.67E-04,0,0,4.45E-04,0,0,0.011768482,0,2.49E-05,49160,'no'
5/24/2011 13:01,0,0,0,0,0,0,0,0,0.001137062,0,0,0.006881149,0,0,0,0,0,0,0,0,0.007423683,0,0,0.044442636,5.00E-04,0,49232,'no'
5/25/2011 13:01,0.00116645,0,2.67E-04,9.27E-05,0,0,0,0,0.012611672,4.57E-04,0,0.019230595,0.011544687,1.13E-05,9.04E-06,2.44E-04,2.26E-06,7.98E-04,1.36E-05,0,0.014677825,0.011067708,1.54E-04,0.020252369,0.036399559,0.01268401,49417,'no'
5/26/2011 13:01,8.34E-04,0,1.40E-04,5.27E-04,4.52E-06,0,1.13E-05,2.26E-06,5.67E-04,1.13E-05,0,8.21E-04,0.005041052,1.31E-04,2.03E-05,7.44E-04,5.43E-04,4.52E-06,0,0,1.47E-04,4.52E-05,2.26E-06,1.13E-04,0.002502441,0.003074363,49934,'no'
5/27/2011 13:01,0.001695421,0,2.26E-04,1.47E-04,0,0,0,0,0.004378707,4.84E-04,0,0.00551803,0.020758735,2.49E-05,1.36E-05,3.73E-04,9.04E-06,8.12E-04,2.26E-05,0,0.00648329,0.011632849,1.63E-04,0.018511737,0.051190412,0.021258319,49378,'no'
5/28/2011 13:01,0.001252351,0,1.58E-05,2.94E-04,1.13E-05,0,0,0,2.62E-04,8.68E-04,0,6.26E-04,0.011334455,0.002102322,0,1.54E-04,3.16E-04,0,0,0,0,4.20E-04,8.36E-04,0,0.00245497,0.047722711,49707,'no'
5/29/2011 13:01,0.185275608,0.047975893,0,2.40E-04,0.002850568,0,0,0,0,6.78E-06,2.26E-06,0,6.78E-06,2.49E-05,0,0,4.52E-06,0,0,0,0,0,0,0,0,1.13E-05,49012,'no'
5/30/2011 13:01,0.011883771,0,1.67E-04,3.55E-04,0,0,0,0,0.01179787,7.62E-04,1.13E-05,0.01184082,0.003178349,6.56E-04,3.62E-05,1.42E-04,3.37E-04,0.017094365,3.71E-04,0,0.043644658,0.004032841,4.34E-04,0.073072645,0.046709979,0.023105197,49345,'no'
5/31/2011 13:01,0.121236165,0.004344799,0.005043312,0.004326714,0.017510308,0,0.00181297,0.00144902,5.61E-04,2.26E-06,0,0.001279478,1.79E-04,5.65E-05,0,7.01E-05,9.09E-04,6.10E-05,0,0,0.004740397,2.26E-06,0,0.005612974,1.81E-05,1.83E-04,49168,'no'
6/1/2011 13:01,5.70E-04,0,0.001808449,5.49E-04,4.52E-06,0,0,0,3.75E-04,9.04E-06,0,0.003076624,0.016427499,1.94E-04,0,6.60E-04,6.80E-04,0,0,0,4.07E-05,1.29E-04,9.04E-06,4.30E-05,0.003390842,0.019788954,49945,'no'
6/2/2011 13:01,8.68E-04,0,6.31E-04,5.38E-04,2.26E-06,0,0,0,7.12E-04,6.10E-05,0,0.003065321,0.024490922,5.29E-04,4.52E-06,5.15E-04,5.09E-04,0,0,0,7.91E-05,2.10E-04,1.13E-05,8.59E-05,0.004301848,0.02963822,49929,'no'
6/3/2011 13:01,0.008533619,4.52E-06,3.26E-04,0.004921242,4.27E-04,0,0,0,1.15E-04,2.71E-05,0,2.78E-04,0.005366573,8.12E-04,0,6.33E-05,6.40E-04,0,0,0,0,2.26E-06,0,0,4.97E-05,1.97E-04,49843,'no'
6/4/2011 13:01,0.131985135,6.92E-04,0,0.003026892,0.016330295,0,0,0,0,1.36E-05,0,0,4.52E-05,2.15E-04,0,0,0,0,0,0,0,0,0,0,0,0,49084,'no'
6/5/2011 13:01,0,0,5.56E-04,0,0,0,0,0,0.00897895,2.26E-06,0,0.012433087,2.15E-04,0,0,0,0,0,0,0,0.004392271,1.70E-04,0,0,6.78E-06,0,4,'yes'
6/6/2011 13:01,1.13E-04,0,3.62E-05,1.81E-05,0,0,0,0,2.37E-04,7.46E-05,0,5.85E-04,0.003996672,3.21E-04,0,1.18E-04,5.61E-04,0,0,0,0,5.38E-04,1.18E-04,0,0.003056279,0.059473108,49710,'no'
6/7/2011 13:01,0.002653899,1.36E-05,9.65E-04,0.001871745,1.85E-04,0,0,0,0.001114457,9.04E-05,0,0.008542661,0.010131836,0.00185366,2.26E-06,3.87E-04,0.001037598,0,0,0,3.37E-04,1.99E-04,4.07E-05,1.88E-04,0.001399287,0.006797508,49466,'no'
6/8/2011 13:01,9.13E-04,0,2.87E-04,4.02E-04,2.26E-06,0,0,0,7.14E-04,1.36E-05,0,0.001921477,0.011775264,9.00E-04,2.26E-06,4.63E-04,6.35E-04,0,0,0,9.49E-05,2.80E-04,4.52E-06,4.52E-05,0.005011664,0.032495569,49985,'no'
6/9/2011 13:01,5.18E-04,0,1.02E-04,2.31E-04,0,0,0,0,2.46E-04,3.44E-04,0,7.51E-04,0.029369213,0.0018514,2.26E-06,0.001220703,6.78E-04,0,0,0,0,0.001295302,3.12E-04,0,0.003040455,0.028654876,49625,'no'
6/10/2011 13:01,0.002298991,0,3.84E-05,6.33E-05,0,0,0,0,0.011915419,6.26E-04,0,0.005511249,0.001672815,0,0,4.07E-05,0,0.020347313,1.76E-04,0,0.050170898,0.003521955,1.24E-04,0.088464808,0.054068106,0.006334093,49336,'no'
6/11/2011 13:01,0.001139323,0,1.49E-04,2.89E-04,3.98E-04,0,0,0,4.07E-05,5.20E-05,0,6.78E-05,8.61E-04,1.24E-04,0,2.49E-05,3.55E-04,0,0,0,0,4.52E-06,2.26E-06,0,1.58E-05,1.81E-04,49801,'no'
6/12/2011 13:01,0.018733272,0.002274125,0.022011086,0.01083261,0.008549443,0.002384892,0.00495515,5.15E-04,0.012471517,2.71E-05,0,0.014062952,0.003809046,2.12E-04,9.04E-06,4.11E-04,0.001039858,0.002113625,0,0,0.003200955,1.13E-05,0,7.96E-04,1.06E-04,6.56E-05,49198,'no'
6/13/2011 13:01,0.00926152,0.004007975,0.009451407,0.008280436,0.055465133,0.001727069,0.001937301,0.003361455,0.001573351,1.81E-05,2.26E-06,0.002821181,2.49E-04,0.00100821,2.49E-05,1.13E-04,0.015096029,0.002360026,0,0,0.002814399,5.20E-05,4.52E-06,0.028946488,1.92E-04,4.88E-04,49145,'no'
6/14/2011 13:01,0.014155635,0.007317437,0.007968479,0.011766222,0.052370425,0.005615234,0.002662941,0.001496492,0.001684118,1.58E-05,0,0.003255208,1.67E-04,0.00116871,2.03E-05,3.05E-04,0.009168837,0.003494828,0,0,0.003304941,2.49E-05,9.04E-06,0.027393482,4.52E-06,1.67E-04,49138,'no'
6/15/2011 13:01,0.00390625,4.52E-06,1.40E-04,0.001387985,3.16E-05,0,0,0,1.67E-04,8.59E-05,0,6.60E-04,0.00181071,8.73E-04,0,2.94E-05,6.42E-04,0,0,0,4.52E-06,1.42E-04,9.04E-06,6.78E-06,3.30E-04,6.99E-04,49786,'no'
6/16/2011 13:01,0,0,0,0,0,0,0,0,6.06E-04,0,0,0.00406901,0,0,0,0,0,0,0,0,0.029877839,0,0,0.02847177,4.07E-05,0,49273,'no'
6/17/2011 13:01,0.157448098,0.035493074,0,0.002450448,0.049960666,0,0,0,0,1.47E-04,1.58E-05,0,6.15E-04,0.002615469,0,2.26E-06,0,0,0,0,0,0,6.78E-06,0,0,2.26E-05,49006,'no'
6/18/2011 13:01,4.97E-05,0,6.56E-05,0,0,0,0,0,0.003790961,1.74E-04,0,0.008895309,0.010012026,5.88E-05,2.26E-06,1.81E-05,2.26E-06,4.52E-06,0,0,7.12E-04,0.007778592,9.04E-06,2.96E-04,0.010839392,0.027716743,49893,'no'
6/19/2011 13:01,2.01E-04,0,2.26E-06,7.69E-05,0,0,0,0,2.89E-04,1.31E-04,0,6.62E-04,0.006008572,6.60E-04,0,2.10E-04,4.50E-04,0,0,0,0,7.37E-04,9.04E-05,0,0.003802264,0.055526168,49732,'no'
6/20/2011 13:01,9.70E-04,0,6.15E-04,5.47E-04,2.26E-06,0,0,0,0.001109936,2.49E-05,0,0.002516005,0.001589175,8.36E-05,0,9.04E-06,1.58E-05,0,0,0,9.04E-06,3.16E-05,9.04E-06,4.52E-06,6.33E-05,3.57E-04,49515,'no'
6/21/2011 13:01,0,0,0,0,0,0,0,0,6.56E-04,0,0,0.009193703,0,0,2.26E-06,0,0,0,0,0,0.018948025,0,0,0.035425257,5.88E-05,0,49298,'no'
6/22/2011 13:01,0.010877821,2.26E-06,1.22E-04,3.91E-04,4.52E-06,0,0,0,0.013545284,7.96E-04,2.71E-05,0.022212276,0.010644983,7.26E-04,1.36E-05,1.51E-04,3.98E-04,0.014029044,2.53E-04,0,0.043597186,0.006535283,3.41E-04,0.064471209,0.047379105,0.021762424,49429,'no'
